timestamp_utc,topic,payload
2026-05-02T03:33:45+0000,sensors/mine-site-01/crusher-01/vibration-01,{"timestamp":"2026-05-02T03:33:45Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"vibration-01","temperature_c":44.75,"vibration_mm_s":4.450,"pressure_bar":4.75,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T03:33:45+0000,sensors/mine-site-01/crusher-01/pressure-01,{"timestamp":"2026-05-02T03:33:45Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"pressure-01","temperature_c":44.75,"vibration_mm_s":4.450,"pressure_bar":4.75,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T03:33:47+0000,sensors/mine-site-01/crusher-01/temp-01,{"timestamp":"2026-05-02T03:33:47Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"temp-01","temperature_c":45.12,"vibration_mm_s":4.560,"pressure_bar":4.92,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T03:33:47+0000,sensors/mine-site-01/crusher-01/vibration-01,{"timestamp":"2026-05-02T03:33:47Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"vibration-01","temperature_c":45.12,"vibration_mm_s":4.560,"pressure_bar":4.92,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T03:33:47+0000,sensors/mine-site-01/crusher-01/pressure-01,{"timestamp":"2026-05-02T03:33:47Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"pressure-01","temperature_c":45.12,"vibration_mm_s":4.560,"pressure_bar":4.92,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T03:33:49+0000,sensors/mine-site-01/crusher-01/temp-01,{"timestamp":"2026-05-02T03:33:49Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"temp-01","temperature_c":45.49,"vibration_mm_s":4.670,"pressure_bar":5.09,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T03:33:49+0000,sensors/mine-site-01/crusher-01/vibration-01,{"timestamp":"2026-05-02T03:33:49Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"vibration-01","temperature_c":45.49,"vibration_mm_s":4.670,"pressure_bar":5.09,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T03:33:49+0000,sensors/mine-site-01/crusher-01/pressure-01,{"timestamp":"2026-05-02T03:33:49Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"pressure-01","temperature_c":45.49,"vibration_mm_s":4.670,"pressure_bar":5.09,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T03:33:51+0000,sensors/mine-site-01/crusher-01/temp-01,{"timestamp":"2026-05-02T03:33:51Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"temp-01","temperature_c":45.86,"vibration_mm_s":4.780,"pressure_bar":5.26,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T03:33:51+0000,sensors/mine-site-01/crusher-01/vibration-01,{"timestamp":"2026-05-02T03:33:51Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"vibration-01","temperature_c":45.86,"vibration_mm_s":4.780,"pressure_bar":5.26,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T03:33:51+0000,sensors/mine-site-01/crusher-01/pressure-01,{"timestamp":"2026-05-02T03:33:51Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"pressure-01","temperature_c":45.86,"vibration_mm_s":4.780,"pressure_bar":5.26,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T03:33:53+0000,sensors/mine-site-01/crusher-01/temp-01,{"timestamp":"2026-05-02T03:33:53Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"temp-01","temperature_c":46.23,"vibration_mm_s":4.890,"pressure_bar":5.43,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T03:33:53+0000,sensors/mine-site-01/crusher-01/vibration-01,{"timestamp":"2026-05-02T03:33:53Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"vibration-01","temperature_c":46.23,"vibration_mm_s":4.890,"pressure_bar":5.43,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T03:33:53+0000,sensors/mine-site-01/crusher-01/pressure-01,{"timestamp":"2026-05-02T03:33:53Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"pressure-01","temperature_c":46.23,"vibration_mm_s":4.890,"pressure_bar":5.43,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
