timestamp_utc,topic,payload
2026-05-02T02:15:07+0000,sensors/mine-site-01/crusher-01/vibration-01,{"timestamp":"2026-05-02T02:15:07Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"vibration-01","temperature_c":52.10,"vibration_mm_s":1.500,"pressure_bar":2.10,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T02:15:07+0000,sensors/mine-site-01/crusher-01/pressure-01,{"timestamp":"2026-05-02T02:15:07Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"pressure-01","temperature_c":52.10,"vibration_mm_s":1.500,"pressure_bar":2.10,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T02:15:09+0000,sensors/mine-site-01/crusher-01/temp-01,{"timestamp":"2026-05-02T02:15:09Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"temp-01","temperature_c":52.47,"vibration_mm_s":1.610,"pressure_bar":2.27,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T02:15:09+0000,sensors/mine-site-01/crusher-01/vibration-01,{"timestamp":"2026-05-02T02:15:09Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"vibration-01","temperature_c":52.47,"vibration_mm_s":1.610,"pressure_bar":2.27,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T02:15:09+0000,sensors/mine-site-01/crusher-01/pressure-01,{"timestamp":"2026-05-02T02:15:09Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"pressure-01","temperature_c":52.47,"vibration_mm_s":1.610,"pressure_bar":2.27,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T02:15:11+0000,sensors/mine-site-01/crusher-01/temp-01,{"timestamp":"2026-05-02T02:15:11Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"temp-01","temperature_c":52.84,"vibration_mm_s":1.720,"pressure_bar":2.44,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T02:15:11+0000,sensors/mine-site-01/crusher-01/vibration-01,{"timestamp":"2026-05-02T02:15:11Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"vibration-01","temperature_c":52.84,"vibration_mm_s":1.720,"pressure_bar":2.44,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T02:15:11+0000,sensors/mine-site-01/crusher-01/pressure-01,{"timestamp":"2026-05-02T02:15:11Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"pressure-01","temperature_c":52.84,"vibration_mm_s":1.720,"pressure_bar":2.44,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T02:15:13+0000,sensors/mine-site-01/crusher-01/temp-01,{"timestamp":"2026-05-02T02:15:13Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"temp-01","temperature_c":53.21,"vibration_mm_s":1.830,"pressure_bar":2.61,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T02:15:13+0000,sensors/mine-site-01/crusher-01/vibration-01,{"timestamp":"2026-05-02T02:15:13Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"vibration-01","temperature_c":53.21,"vibration_mm_s":1.830,"pressure_bar":2.61,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T02:15:13+0000,sensors/mine-site-01/crusher-01/pressure-01,{"timestamp":"2026-05-02T02:15:13Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"pressure-01","temperature_c":53.21,"vibration_mm_s":1.830,"pressure_bar":2.61,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T02:15:15+0000,sensors/mine-site-01/crusher-01/temp-01,{"timestamp":"2026-05-02T02:15:15Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"temp-01","temperature_c":53.58,"vibration_mm_s":1.940,"pressure_bar":2.78,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T02:15:15+0000,sensors/mine-site-01/crusher-01/vibration-01,{"timestamp":"2026-05-02T02:15:15Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"vibration-01","temperature_c":53.58,"vibration_mm_s":1.940,"pressure_bar":2.78,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T02:15:15+0000,sensors/mine-site-01/crusher-01/pressure-01,{"timestamp":"2026-05-02T02:15:15Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"pressure-01","temperature_c":53.58,"vibration_mm_s":1.940,"pressure_bar":2.78,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T02:15:17+0000,sensors/mine-site-01/crusher-01/temp-01,{"timestamp":"2026-05-02T02:15:17Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"temp-01","temperature_c":53.95,"vibration_mm_s":2.050,"pressure_bar":2.95,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T02:15:17+0000,sensors/mine-site-01/crusher-01/vibration-01,{"timestamp":"2026-05-02T02:15:17Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"vibration-01","temperature_c":53.95,"vibration_mm_s":2.050,"pressure_bar":2.95,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
2026-05-02T02:15:17+0000,sensors/mine-site-01/crusher-01/pressure-01,{"timestamp":"2026-05-02T02:15:17Z","site":"mine-site-01","equipment":"crusher-01","sensor_id":"pressure-01","temperature_c":53.95,"vibration_mm_s":2.050,"pressure_bar":2.95,"status":"normal","source":"sensor-simulator-58b4bbcc76-hhp62"}
